,Name,Blue,Green,Yellow,Red,Purple
738,1662.jpg,0,1,0,1,0
739,1663.jpg,0,1,1,1,0
740,1664.jpg,0,1,1,1,0
741,1665.jpg,0,0,1,1,0
742,1666.jpg,0,0,1,0,0
743,1667.jpg,0,1,1,1,0
744,1668.jpg,0,0,1,0,0
745,1669.jpg,1,1,1,1,0
746,167.jpg,0,0,1,1,0
747,1670.jpg,0,0,1,1,0
748,1671.jpg,1,1,0,1,1
749,1672.jpg,0,1,1,0,0
750,1673.jpg,0,0,1,1,0
751,1674.jpg,1,0,1,0,1
752,1675.jpg,0,0,1,1,0
753,1676.jpg,0,1,0,1,0
754,1677.jpg,0,0,0,1,0
755,1678.jpg,0,1,1,1,0
756,1679.jpg,1,1,1,1,0
757,168.jpg,0,0,1,1,0
758,1680.jpg,1,1,1,1,0
759,1681.jpg,0,1,1,1,0
760,1682.jpg,0,0,1,1,0
761,1683.jpg,0,0,1,1,0
762,1684.jpg,0,0,1,1,0
763,1685.jpg,1,0,1,1,1
764,1686.jpg,0,1,1,0,0
765,1687.jpg,0,1,1,1,0
766,1688.jpg,0,0,1,1,0
767,1689.jpg,1,0,1,1,0
768,169.jpg,0,0,1,1,0
769,1690.jpg,0,0,1,1,0
770,1691.jpg,0,1,1,0,0
771,1692.jpg,1,0,1,1,0
772,1693.jpg,0,0,1,1,0
773,1694.jpg,0,1,1,1,0
774,1695.jpg,0,1,1,0,0
775,1696.jpg,0,0,1,1,0
776,1697.jpg,1,1,1,0,0
777,1698.jpg,0,0,1,0,0
778,1699.jpg,0,0,1,1,0
779,17.jpg,0,0,1,0,0
780,170.jpg,1,0,1,1,1
781,1700.jpg,0,0,1,0,0
782,1701.jpg,0,0,1,0,0
783,1702.jpg,0,0,1,1,0
784,1703.jpg,1,0,0,0,0
785,1704.jpg,0,0,1,1,0
786,1705.jpg,0,0,1,1,0
787,1706.jpg,1,0,1,1,0
788,1707.jpg,0,0,1,0,0
789,1708.jpg,0,1,1,1,1
790,1709.jpg,0,0,1,0,0
791,171.jpg,0,0,1,1,0
792,1710.jpg,0,1,1,0,0
793,1711.jpg,0,0,1,1,0
794,1712.jpg,1,1,1,1,0
795,1713.jpg,0,0,1,1,0
796,1714.jpg,0,0,1,1,0
797,1715.jpg,1,1,1,1,0
798,1716.jpg,0,1,1,1,0
799,1717.jpg,1,0,0,0,1
800,1718.jpg,1,0,1,1,0
801,1719.jpg,0,0,1,0,1
802,172.jpg,1,0,1,1,0
803,1720.jpg,0,0,1,1,1
804,1721.jpg,1,1,1,1,1
805,1722.jpg,1,0,0,1,0
806,1723.jpg,1,0,0,0,0
807,1724.jpg,1,0,1,1,0
808,1725.jpg,0,0,0,0,0
809,1726.jpg,0,0,0,1,0
810,1727.jpg,0,0,0,0,0
811,1728.jpg,0,0,0,0,0
812,1729.jpg,0,0,0,0,0
813,173.jpg,0,1,1,1,0
814,1730.jpg,0,0,0,0,0
815,1731.jpg,0,0,0,0,0
816,1732.jpg,0,0,0,0,0
817,1733.jpg,0,0,0,0,0
818,1734.jpg,0,0,0,0,0
819,1735.jpg,0,0,0,0,0
820,1736.jpg,1,1,1,1,1
821,1737.jpg,0,0,0,1,1
822,1738.jpg,1,1,1,1,1
823,1739.jpg,0,0,0,0,0
824,174.jpg,0,0,0,1,1
825,1740.jpg,0,0,1,1,0
826,1741.jpg,1,0,0,1,0
827,1742.jpg,0,0,1,1,0
828,1743.jpg,1,1,1,1,0
829,1744.jpg,0,0,0,1,1
830,1745.jpg,1,0,0,1,0
831,1746.jpg,1,0,0,1,1
832,1747.jpg,0,0,0,0,0
833,1748.jpg,0,0,0,0,0
834,1749.jpg,0,0,0,0,0
835,175.jpg,1,0,0,1,0
836,1750.jpg,0,0,0,0,0
837,1751.jpg,0,0,1,0,0
838,1752.jpg,0,0,0,1,0
839,1753.jpg,0,0,0,1,0
840,1754.jpg,1,0,0,1,1
841,1755.jpg,0,0,0,1,0
842,1756.jpg,0,0,0,0,1
843,1757.jpg,1,0,1,1,1
844,1758.jpg,1,0,1,0,0
845,1759.jpg,0,1,0,1,0
846,176.jpg,0,0,0,1,1
847,1760.jpg,0,0,1,1,0
848,1761.jpg,0,0,1,1,0
849,1762.jpg,1,1,1,1,0
850,1763.jpg,0,1,1,1,1
851,1764.jpg,0,0,0,0,0
852,1765.jpg,0,0,0,0,0
853,1766.jpg,1,1,1,1,0
854,1767.jpg,0,0,1,1,0
855,1768.jpg,0,0,1,1,0
856,1769.jpg,0,1,1,0,0
857,177.jpg,0,0,0,1,0
858,1770.jpg,0,0,1,0,0
859,1771.jpg,0,0,0,0,0
860,1772.jpg,0,0,0,0,0
861,1773.jpg,0,0,1,0,0
862,1774.jpg,1,0,1,1,1
863,1775.jpg,1,0,0,0,0
864,1776.jpg,0,0,0,0,0
865,1777.jpg,0,0,1,1,0
866,1778.jpg,0,0,0,0,0
867,1779.jpg,0,0,0,0,0
868,178.jpg,0,0,0,1,0
869,1780.jpg,0,0,1,0,0
870,1781.jpg,0,0,1,1,0
871,1782.jpg,0,0,1,0,0
872,1783.jpg,0,0,0,1,0
873,1784.jpg,0,0,0,0,0
874,1785.jpg,0,0,0,1,0
875,1786.jpg,1,0,0,1,0
876,1787.jpg,0,0,1,1,0
877,1788.jpg,0,0,0,1,0
878,1789.jpg,0,0,0,1,0
879,179.jpg,0,0,0,1,0
880,1790.jpg,0,0,0,1,1
881,1791.jpg,1,0,1,1,0
882,1792.jpg,0,0,0,1,0
883,1793.jpg,1,0,0,1,0
884,1794.jpg,0,0,1,0,0
885,1795.jpg,0,0,0,1,0
886,1796.jpg,0,0,1,1,0
887,1797.jpg,0,0,0,1,0
888,1798.jpg,0,0,0,1,0
889,1799.jpg,0,1,0,1,0
890,18.jpg,0,0,0,0,0
891,180.jpg,0,0,1,1,0
892,1800.jpg,1,0,0,0,0
893,1801.jpg,0,1,0,1,0
894,1802.jpg,0,0,0,0,0
895,1803.jpg,0,0,0,0,0
896,1804.jpg,0,0,0,0,0
897,1805.jpg,0,0,0,0,0
898,1806.jpg,0,0,0,0,0
899,1807.jpg,0,0,0,0,0
900,1808.jpg,0,0,0,0,0
901,1809.jpg,0,0,0,0,0
902,181.jpg,1,0,0,1,0
903,1810.jpg,0,0,0,0,0
904,1811.jpg,0,0,0,0,0
905,1812.jpg,0,0,0,0,0
906,1813.jpg,0,1,1,1,1
907,1814.jpg,0,0,1,1,0
908,1815.jpg,0,1,1,0,0
909,1816.jpg,0,0,0,1,1
910,1817.jpg,1,0,1,0,0
911,1818.jpg,0,0,0,0,0
912,1819.jpg,0,0,0,0,0
913,182.jpg,0,0,0,1,0
914,1820.jpg,0,0,0,0,0
915,1821.jpg,0,0,1,0,0
916,1822.jpg,0,0,0,1,0
917,1823.jpg,0,0,0,1,0
918,1824.jpg,0,0,1,0,0
919,1825.jpg,0,0,1,0,0
920,1826.jpg,0,1,1,1,0
921,1827.jpg,1,1,1,0,0
922,1828.jpg,0,0,0,0,0
923,1829.jpg,1,0,0,0,1
924,183.jpg,1,0,0,1,0
925,1830.jpg,1,0,1,1,0
926,1831.jpg,1,0,1,0,0
927,1832.jpg,1,1,1,0,0
928,1833.jpg,1,0,1,1,0
929,1834.jpg,0,0,1,0,0
930,1835.jpg,0,0,0,0,0
931,1836.jpg,0,0,1,1,0
932,1837.jpg,1,1,1,1,0
933,1838.jpg,1,0,1,1,0
934,1839.jpg,0,0,0,0,0
935,184.jpg,0,0,0,1,0
936,1840.jpg,0,0,0,0,0
937,1841.jpg,0,0,0,0,0
938,1842.jpg,0,0,1,1,1
939,1843.jpg,0,0,1,1,0
940,1844.jpg,1,0,0,0,0
941,1845.jpg,1,1,1,1,0
942,1846.jpg,0,0,1,1,0
943,1847.jpg,0,0,1,0,0
944,1848.jpg,1,0,0,0,0
945,1849.jpg,0,1,1,0,0
946,185.jpg,0,1,1,0,0
947,1850.jpg,1,0,1,1,1
948,1851.jpg,0,0,1,1,0
949,1852.jpg,0,0,1,1,0
950,1853.jpg,0,1,1,1,0
951,1854.jpg,0,0,1,0,0
952,1855.jpg,1,0,1,1,0
953,1856.jpg,0,0,0,1,0
954,1857.jpg,0,0,1,1,0
955,1858.jpg,0,0,1,0,0
956,1859.jpg,0,0,1,0,0
957,186.jpg,0,0,0,1,1
958,1860.jpg,0,0,0,1,0
959,1861.jpg,1,1,1,0,0
960,1862.jpg,0,0,1,1,0
961,1863.jpg,1,0,0,0,0
962,1864.jpg,0,1,1,1,0
963,1865.jpg,0,0,0,0,0
964,1866.jpg,0,0,1,0,0
965,1867.jpg,1,1,1,0,0
966,1868.jpg,1,1,1,0,0
967,1869.jpg,0,0,0,1,0
968,187.jpg,0,0,0,0,0
969,1870.jpg,1,1,1,0,0
970,1871.jpg,0,0,1,1,0
971,1872.jpg,0,0,1,1,0
972,1873.jpg,0,0,1,1,0
973,1874.jpg,0,0,1,0,0
974,1875.jpg,1,0,1,1,0
975,1876.jpg,0,0,0,1,0
976,1877.jpg,0,0,1,1,0
977,1878.jpg,1,0,1,0,0
978,1879.jpg,0,0,0,1,1
979,188.jpg,0,0,0,1,1
980,1880.jpg,0,0,1,1,0
981,1881.jpg,1,0,1,1,0
982,1882.jpg,0,0,1,1,0
983,1883.jpg,0,0,1,1,0
984,1884.jpg,0,0,0,1,0
985,1885.jpg,0,0,1,0,0
986,1886.jpg,1,1,1,0,0
987,1887.jpg,0,0,0,0,0
988,1888.jpg,0,0,0,1,0
989,1889.jpg,0,0,1,1,0
990,189.jpg,1,1,0,1,1
991,1890.jpg,0,0,1,1,0
992,1891.jpg,0,0,1,1,0
993,1892.jpg,0,0,1,1,0
994,1893.jpg,1,0,1,1,0
995,1894.jpg,1,0,0,1,0
996,1895.jpg,1,0,0,0,0
997,1896.jpg,0,1,1,1,0
998,1897.jpg,1,1,0,1,0
999,1898.jpg,0,0,0,1,0
1000,1899.jpg,1,1,1,0,0
1001,19.jpg,0,0,1,1,0
1002,190.jpg,0,0,0,1,0
1003,1900.jpg,1,0,1,0,0
1004,1901.jpg,0,0,1,0,0
1005,1902.jpg,1,0,0,1,0
1006,1903.jpg,0,0,1,1,0
1007,1904.jpg,0,0,0,1,0
1008,1905.jpg,0,0,1,1,0
1009,1906.jpg,1,1,1,1,0
1010,1907.jpg,0,0,1,1,0
1011,1908.jpg,1,0,0,1,0
1012,1909.jpg,1,0,1,1,0
1013,191.jpg,0,0,0,1,0
1014,1910.jpg,1,0,1,1,1
1015,1911.jpg,1,0,0,1,0
1016,1912.jpg,0,0,1,1,1
1017,1913.jpg,0,0,1,0,0
1018,1914.jpg,1,0,0,0,0
1019,1915.jpg,0,0,1,1,1
1020,1916.jpg,1,1,1,1,0
1021,1917.jpg,0,1,1,0,0
1022,1918.jpg,0,0,1,1,0
1023,1919.jpg,1,0,0,0,0
1024,192.jpg,0,0,0,1,0
1025,1920.jpg,1,0,1,1,1
1026,1921.jpg,1,0,1,1,0
1027,1922.jpg,1,0,0,1,1
1028,1923.jpg,0,0,1,1,1
1029,1924.jpg,1,0,1,1,0
1030,1925.jpg,1,1,1,1,1
1031,1926.jpg,1,1,1,1,0
1032,1927.jpg,1,0,0,1,0
1033,1928.jpg,0,0,0,1,1
1034,1929.jpg,0,1,1,0,0
1035,193.jpg,0,0,0,1,0
1036,1930.jpg,0,0,0,1,0
1037,1931.jpg,0,0,1,1,0
1038,1932.jpg,1,0,1,1,1
1039,1933.jpg,0,0,0,0,0
1040,1934.jpg,1,0,1,1,0
1041,1935.jpg,1,1,1,1,0
1042,1936.jpg,0,0,0,1,0
1043,1937.jpg,0,0,0,0,0
1044,1938.jpg,1,0,0,0,0
1045,1939.jpg,1,0,1,1,1
1046,194.jpg,0,0,1,1,0
1047,1940.jpg,0,0,1,1,0
1048,1941.jpg,0,0,0,1,0
1049,1942.jpg,1,1,1,1,1
1050,1943.jpg,1,1,1,1,0
1051,1944.jpg,1,1,0,1,0
1052,1945.jpg,1,0,1,1,1
1053,1946.jpg,0,0,1,1,0
1054,1947.jpg,0,0,1,0,0
1055,1948.jpg,1,0,0,1,0
1056,1949.jpg,0,0,0,0,0
1057,195.jpg,0,0,1,1,0
1058,1950.jpg,0,1,1,1,1
1059,1951.jpg,0,0,1,0,0
1060,1952.jpg,0,0,0,1,0
1061,1953.jpg,1,0,1,1,1
1062,1954.jpg,0,1,1,1,0
1063,1955.jpg,1,1,1,1,0
1064,1956.jpg,1,1,1,0,0
1065,1957.jpg,0,0,0,1,0
1066,1958.jpg,0,1,1,1,0
1067,1959.jpg,1,0,0,1,1
1068,196.jpg,1,0,0,1,0
1069,1960.jpg,1,1,1,1,0
1070,1961.jpg,0,0,1,1,0
1071,1962.jpg,0,0,1,1,0
1072,1963.jpg,1,0,1,1,1
1073,1964.jpg,0,0,1,1,0
1074,1965.jpg,0,1,1,1,0
1075,1966.jpg,0,0,1,1,1
1076,1967.jpg,0,1,1,1,0
1077,1968.jpg,0,0,1,1,0
1078,1969.jpg,0,0,1,0,0
1079,197.jpg,0,0,0,1,0
1080,1970.jpg,1,1,0,1,1
1081,1971.jpg,1,0,0,1,0
1082,1972.jpg,1,1,1,0,0
1083,1973.jpg,0,0,1,1,0
1084,1974.jpg,0,0,1,0,0
1085,1975.jpg,0,0,1,1,0
1086,1976.jpg,1,1,1,1,0
1087,1977.jpg,1,0,1,1,1
1088,1978.jpg,0,1,1,1,0
1089,1979.jpg,1,0,1,1,0
1090,198.jpg,1,0,0,1,0
1091,1980.jpg,1,1,1,1,1
1092,1981.jpg,1,1,1,0,0
1093,1982.jpg,0,0,1,0,1
1094,1983.jpg,0,0,0,0,0
1095,1984.jpg,0,0,1,1,0
1096,1985.jpg,0,0,0,1,1
1097,1986.jpg,0,0,0,0,0
1098,1987.jpg,1,0,0,1,0
1099,1988.jpg,0,1,0,1,0
1100,1989.jpg,1,0,1,1,0
1101,199.jpg,0,0,0,1,0
1102,1990.jpg,0,0,0,1,0
1103,1991.jpg,0,0,0,1,0
1104,1992.jpg,1,0,0,0,0
1105,1993.jpg,0,0,0,1,0
1106,1994.jpg,0,0,1,1,1
1107,1995.jpg,0,0,1,1,1
1108,1996.jpg,1,0,1,1,0
1109,1997.jpg,0,0,1,0,0
1110,1998.jpg,1,1,1,0,0
1111,1999.jpg,0,0,0,0,0
1112,2.jpg,0,0,0,1,0
1113,20.jpg,0,0,1,1,0
1114,200.jpg,0,0,0,1,0
1115,2000.jpg,0,0,0,1,0
1116,2001.jpg,0,0,1,1,0
1117,2002.jpg,0,1,1,0,0
1118,2003.jpg,1,0,0,0,0
1119,2004.jpg,1,0,1,1,1
1120,2005.jpg,1,1,1,1,0
1121,2006.jpg,1,0,1,1,0
1122,2007.jpg,0,1,1,1,1
1123,2008.jpg,0,1,1,1,0
1124,2009.jpg,0,1,1,1,0
1125,201.jpg,1,0,1,1,0
1126,2010.jpg,0,0,1,1,0
1127,2011.jpg,1,0,0,0,0
1128,2012.jpg,0,0,1,1,0
1129,2013.jpg,0,1,1,1,0
1130,2014.jpg,0,1,1,1,0
1131,2015.jpg,1,0,1,1,1
1132,2016.jpg,0,0,1,1,0
1133,2017.jpg,1,0,1,1,0
1134,2018.jpg,1,0,0,1,0
1135,2019.jpg,0,1,1,1,0
1136,202.jpg,0,0,1,1,0
1137,2020.jpg,0,0,1,1,0
1138,2021.jpg,0,0,1,1,0
1139,2022.jpg,0,0,0,1,0
1140,2023.jpg,0,0,0,0,0
1141,2024.jpg,0,0,1,1,0
1142,2025.jpg,1,1,1,1,0
1143,2026.jpg,1,0,1,1,1
1144,2027.jpg,1,1,1,1,0
1145,2028.jpg,0,1,1,1,1
1146,2029.jpg,1,0,1,1,1
1147,203.jpg,1,0,1,1,0
1148,2030.jpg,1,1,1,1,1
1149,2031.jpg,0,0,0,1,0
1150,2032.jpg,0,0,0,1,0
1151,2033.jpg,1,0,0,0,0
1152,2034.jpg,0,0,0,1,0
1153,2035.jpg,0,0,0,1,0
1154,2036.jpg,0,0,0,0,1
1155,2037.jpg,0,0,0,1,0
1156,2038.jpg,1,0,0,1,0
1157,2039.jpg,1,0,0,0,0
1158,204.jpg,1,0,1,1,0
1159,2040.jpg,0,0,1,1,0
1160,2041.jpg,0,0,0,0,0
1161,2042.jpg,0,0,1,1,0
1162,2043.jpg,0,0,1,0,0
1163,2044.jpg,0,0,0,0,0
1164,2045.jpg,1,0,0,0,0
1165,2046.jpg,0,0,1,1,0
1166,2047.jpg,0,1,0,0,0
1167,2048.jpg,1,1,0,0,0
1168,2049.jpg,1,0,0,0,0
1169,205.jpg,1,0,0,1,0
1170,2050.jpg,0,0,0,0,0
1171,2051.jpg,0,0,0,0,1
1172,2052.jpg,0,1,1,1,0
1173,2053.jpg,0,0,1,0,0
1174,2054.jpg,0,0,0,0,0
1175,2055.jpg,0,0,0,0,0
1176,2056.jpg,0,0,0,0,0
1177,2057.jpg,0,0,1,1,0
1178,2058.jpg,1,0,0,0,0
1179,2059.jpg,0,0,0,0,0
1180,206.jpg,0,1,1,1,0
1181,2060.jpg,0,0,1,1,0
1182,2061.jpg,0,0,1,0,0
1183,2062.jpg,1,0,1,1,0
1184,2063.jpg,0,0,0,0,0
1185,2064.jpg,1,1,0,0,0
1186,2065.jpg,0,1,0,0,0
1187,2066.jpg,0,0,0,1,0
1188,2067.jpg,1,0,0,0,1
1189,2068.jpg,0,0,0,0,0
1190,2069.jpg,0,0,0,1,0
1191,207.jpg,0,1,1,1,0
1192,2070.jpg,1,0,0,1,0
1193,2071.jpg,0,0,0,0,0
1194,2072.jpg,0,0,0,0,0
1195,2073.jpg,0,0,0,0,0
1196,2074.jpg,1,0,0,0,0
1197,2075.jpg,0,0,0,0,0
1198,2076.jpg,0,0,0,0,0
1199,2077.jpg,0,0,0,1,0
1200,2078.jpg,0,0,0,0,0
1201,2079.jpg,1,1,0,0,0
1202,208.jpg,0,1,1,1,0
1203,2080.jpg,0,0,1,1,0
1204,2081.jpg,1,0,1,1,0
1205,2082.jpg,0,0,1,1,0
1206,2083.jpg,0,0,0,1,0
1207,2084.jpg,0,0,0,0,0
1208,2085.jpg,0,0,0,0,0
1209,2086.jpg,0,0,1,1,0
1210,2087.jpg,0,0,1,0,0
1211,2088.jpg,0,0,1,0,0
1212,2089.jpg,0,0,1,1,0
1213,209.jpg,0,0,1,0,0
1214,2090.jpg,1,0,1,1,0
1215,2091.jpg,1,0,0,1,1
1216,2092.jpg,1,0,1,1,0
1217,2093.jpg,1,1,1,1,0
1218,2094.jpg,0,0,1,1,0
1219,2095.jpg,0,0,1,1,0
1220,2096.jpg,0,1,0,0,0
1221,2097.jpg,1,1,1,0,0
1222,2098.jpg,1,0,1,1,0
1223,2099.jpg,1,0,1,1,1
1224,21.jpg,1,0,1,0,0
1225,210.jpg,0,1,1,1,0
1226,2100.jpg,1,1,1,1,0
1227,2101.jpg,0,0,1,1,0
1228,2102.jpg,0,0,0,0,0
1229,2103.jpg,0,0,1,1,0
1230,2104.jpg,1,0,0,0,0
1231,2105.jpg,1,0,1,1,0
1232,2106.jpg,1,1,1,0,0
1233,2107.jpg,1,0,1,1,0
1234,2108.jpg,0,1,1,1,1
1235,2109.jpg,0,0,1,1,1
1236,211.jpg,0,0,1,0,0
1237,2110.jpg,1,0,0,1,1
1238,2111.jpg,0,1,1,1,1
1239,2112.jpg,1,1,1,0,0
1240,2113.jpg,0,0,1,1,0
1241,2114.jpg,0,0,0,1,1
1242,2115.jpg,1,0,1,1,0
1243,2116.jpg,1,0,1,1,0
1244,2117.jpg,1,1,0,1,0
1245,2118.jpg,0,0,0,0,0
1246,2119.jpg,0,1,1,0,0
1247,212.jpg,0,0,1,0,0
1248,2120.jpg,1,1,1,1,0
1249,2121.jpg,0,0,1,1,0
1250,2122.jpg,0,1,1,1,0
1251,2123.jpg,0,1,1,1,0
1252,2124.jpg,1,0,1,1,0
1253,2125.jpg,0,0,0,0,0
1254,2126.jpg,0,0,0,0,0
1255,2127.jpg,0,0,0,0,0
1256,2128.jpg,0,0,0,0,0
1257,2129.jpg,0,0,0,0,0
1258,213.jpg,1,0,0,1,0
1259,2130.jpg,0,0,0,0,0
1260,2131.jpg,0,0,0,0,0
1261,2132.jpg,0,0,0,0,0
1262,2133.jpg,0,0,0,0,0
1263,2134.jpg,0,0,0,0,0
1264,2135.jpg,0,0,0,0,0
1265,2136.jpg,0,0,0,0,0
1266,2137.jpg,0,0,0,0,0
1267,2138.jpg,0,0,0,0,0
1268,2139.jpg,0,0,0,0,0
1269,214.jpg,1,0,0,1,0
1270,2140.jpg,0,0,0,0,0
1271,2141.jpg,0,0,0,0,0
1272,2142.jpg,0,0,0,0,0
1273,2143.jpg,0,0,0,0,0
1274,2144.jpg,0,0,0,0,0
1275,2145.jpg,0,0,0,0,0
1276,2146.jpg,0,0,0,0,0
1277,2147.jpg,0,0,0,0,0
1278,2148.jpg,0,0,0,0,0
1279,2149.jpg,0,0,0,0,0
1280,215.jpg,0,0,0,1,0
1281,2150.jpg,0,0,0,0,0
1282,2151.jpg,0,0,0,0,0
1283,2152.jpg,0,0,0,0,0
1284,2153.jpg,0,0,0,0,0
1285,2154.jpg,0,0,0,0,0
1286,2155.jpg,0,0,0,0,0
1287,2156.jpg,0,0,0,0,0
1288,2157.jpg,0,0,0,0,0
1289,2158.jpg,0,0,0,0,0
1290,2159.jpg,0,0,0,0,0
1291,216.jpg,1,1,1,1,0
1292,2160.jpg,0,0,0,0,0
1293,2161.jpg,0,0,0,0,0
1294,2162.jpg,0,0,0,0,0
1295,2163.jpg,0,0,0,0,0
1296,2164.jpg,0,0,0,0,0
1297,2165.jpg,0,0,0,0,0
1298,2166.jpg,0,0,0,0,0
1299,2167.jpg,0,0,0,0,0
1300,2168.jpg,0,0,0,0,0
1301,2169.jpg,0,0,0,0,0
1302,217.jpg,0,0,0,1,0
1303,2170.jpg,0,0,0,0,0
1304,2171.jpg,0,0,0,0,0
1305,2172.jpg,0,0,0,0,0
1306,2173.jpg,0,0,0,0,0
1307,2174.jpg,0,0,0,0,0
1308,2175.jpg,0,0,0,0,0
1309,2176.jpg,0,0,0,0,0
1310,2177.jpg,0,0,0,0,0
1311,2178.jpg,0,0,0,0,0
1312,2179.jpg,0,0,0,0,0
1313,218.jpg,1,0,0,1,0
1314,2180.jpg,0,0,0,0,0
1315,2181.jpg,0,0,0,0,0
1316,2182.jpg,0,0,0,0,0
1317,2183.jpg,0,0,0,0,0
1318,2184.jpg,0,0,0,0,0
1319,2185.jpg,0,0,0,0,0
1320,2186.jpg,0,0,0,0,0
1321,2187.jpg,0,0,0,0,0
1322,2188.jpg,0,0,0,0,0
1323,2189.jpg,0,0,0,0,0
1324,219.jpg,0,0,0,1,0
1325,2190.jpg,0,0,0,0,0
1326,2191.jpg,0,0,0,0,0
1327,2192.jpg,0,0,0,0,0
1328,2193.jpg,0,0,0,0,0
1329,2194.jpg,0,0,0,0,0
1330,2195.jpg,0,0,0,0,0
1331,2196.jpg,0,0,0,0,0
1332,2197.jpg,0,0,0,0,0
1333,2198.jpg,0,0,0,0,0
1334,2199.jpg,0,0,0,0,0
1335,22.jpg,0,0,1,0,0
1336,220.jpg,0,0,0,1,0
1337,2200.jpg,0,0,0,0,0
1338,2201.jpg,0,0,0,0,0
1339,2202.jpg,0,0,0,0,0
1340,2203.jpg,0,0,0,0,0
1341,2204.jpg,0,0,0,0,0
1342,2205.jpg,0,0,0,0,0
1343,2206.jpg,0,0,0,0,0
1344,2207.jpg,0,0,0,0,0
1345,2208.jpg,0,0,0,0,0
1346,2209.jpg,0,0,0,0,0
1347,221.jpg,0,0,0,1,0
1348,2210.jpg,0,0,0,0,0
1349,2211.jpg,0,0,0,0,0
1350,2212.jpg,0,0,0,0,0
1351,2213.jpg,0,0,0,0,0
1352,2214.jpg,0,0,0,0,0
1353,2215.jpg,0,0,0,0,0
1354,2216.jpg,0,0,0,0,0
1355,2217.jpg,0,0,0,0,0
1356,2218.jpg,0,0,0,0,0
1357,2219.jpg,0,0,0,0,0
1358,222.jpg,0,0,0,1,0
1359,2220.jpg,0,0,0,0,0
1360,2221.jpg,0,0,0,0,0
1361,2222.jpg,0,0,0,0,0
1362,2223.jpg,0,0,0,0,0
1363,2224.jpg,0,0,0,0,0
1364,2225.jpg,0,0,0,0,0
1365,2226.jpg,0,0,0,0,0
1366,2227.jpg,0,0,0,0,0
1367,2228.jpg,0,0,0,0,0
1368,2229.jpg,0,0,0,0,0
1369,223.jpg,1,0,0,1,0
1370,2230.jpg,0,0,0,0,0
1371,2231.jpg,0,0,0,0,0
1372,2232.jpg,0,0,0,0,0
1373,2233.jpg,0,0,0,0,0
1374,2234.jpg,0,0,0,0,0
1375,2235.jpg,0,0,0,0,0
1376,2236.jpg,0,0,0,0,0
1377,2237.jpg,0,0,0,0,0
1378,2238.jpg,0,0,0,0,0
1379,2239.jpg,0,0,0,0,0
1380,224.jpg,0,0,0,1,1
1381,2240.jpg,0,0,0,0,0
1382,2241.jpg,0,0,0,0,0
1383,2242.jpg,0,0,0,0,0
1384,2243.jpg,0,0,0,0,0
1385,2244.jpg,0,0,0,0,0
1386,2245.jpg,0,0,0,0,0
1387,2246.jpg,0,0,0,0,0
1388,2247.jpg,0,0,0,0,0
1389,2248.jpg,1,0,0,1,0
1390,2249.jpg,0,0,0,0,0
1391,225.jpg,0,0,0,1,0
1392,2250.jpg,0,0,1,1,0
1393,2251.jpg,1,0,1,1,0
1394,2252.jpg,0,1,1,0,0
1395,2253.jpg,1,0,1,1,0
1396,2254.jpg,0,0,1,0,0
1397,2255.jpg,0,0,0,0,0
1398,2256.jpg,0,0,1,0,0
1399,2257.jpg,0,0,1,0,0
1400,2258.jpg,0,0,1,1,0
1401,2259.jpg,0,0,1,0,0
1402,226.jpg,0,0,0,1,0
1403,2260.jpg,1,0,1,0,0
1404,2261.jpg,0,0,0,1,0
1405,2262.jpg,1,0,1,1,0
1406,2263.jpg,0,0,1,1,0
1407,2264.jpg,0,0,0,1,0
1408,2265.jpg,0,0,1,1,1
1409,2266.jpg,0,0,1,1,0
1410,2267.jpg,1,0,0,0,1
1411,2268.jpg,1,0,1,0,0
1412,2269.jpg,0,0,1,0,0
1413,227.jpg,0,0,0,1,0
1414,2270.jpg,1,0,1,0,0
1415,2271.jpg,0,0,1,0,0
1416,2272.jpg,1,0,1,0,0
1417,2273.jpg,0,0,1,0,0
1418,2274.jpg,0,0,0,1,1
1419,2275.jpg,0,0,0,1,0
1420,2276.jpg,0,0,1,1,0
1421,2277.jpg,0,0,1,1,0
1422,2278.jpg,0,1,1,0,0
1423,2279.jpg,0,0,0,1,0
1424,228.jpg,0,0,1,1,0
1425,2280.jpg,1,0,1,1,1
1426,2281.jpg,0,0,0,0,0
1427,2282.jpg,1,0,1,0,0
1428,2283.jpg,1,0,0,1,0
1429,2284.jpg,1,0,1,1,0
1430,2285.jpg,0,0,1,1,0
1431,2286.jpg,0,0,0,0,0
1432,2287.jpg,0,0,1,1,0
1433,2288.jpg,0,0,1,0,0
1434,2289.jpg,0,0,1,1,0
1435,229.jpg,0,0,1,0,0
1436,2290.jpg,0,0,0,1,0
1437,2291.jpg,0,0,1,1,0
1438,2292.jpg,0,0,0,1,1
1439,2293.jpg,1,0,0,0,0
1440,2294.jpg,0,0,0,1,0
1441,2295.jpg,0,0,0,0,0
1442,2296.jpg,1,1,0,1,0
1443,2297.jpg,1,0,0,0,0
1444,2298.jpg,1,1,1,0,0
1445,2299.jpg,0,1,0,1,0
1446,23.jpg,1,0,0,1,0
1447,230.jpg,0,0,1,1,0
1448,2300.jpg,0,0,1,1,1
1449,2301.jpg,1,0,0,1,1
1450,2302.jpg,1,0,1,0,0
1451,2303.jpg,1,0,0,0,0
1452,2304.jpg,0,0,1,1,1
